session_id,test_version,metric
2a298ece-1693-424d-9d70-7988e3c23aa6,1,9.574609756469728
2a298ece-1693-424d-9d70-7988e3c23aa6,1,6.374875545501709
2a298ece-1693-424d-9d70-7988e3c23aa6,1,5.478938579559326
2a298ece-1693-424d-9d70-7988e3c23aa6,1,5.179956436157227
2a298ece-1693-424d-9d70-7988e3c23aa6,1,8.075765609741211
2a298ece-1693-424d-9d70-7988e3c23aa6,1,4.714198589324951
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,7.193546772003174
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,3.064271926879883
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,4.513435363769531
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,3.9869439601898193
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,4.155776023864746
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,5.646876335144043
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,4.224172115325928
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,3.1435089111328125
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,8.34650707244873
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,8.45370101928711
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,5.68330192565918
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,7.868208408355713
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,6.934110641479492
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,4.1589741706848145
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,3.9527552127838135
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,4.515065670013428
99ea5a4e-5011-47ee-823c-56fdacec63f5,1,5.787293910980225
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.8742916584014897
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.58143949508667
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.87758207321167
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.399834632873535
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.8477375507354736
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.013482570648193
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.765295505523682
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.607956409454346
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.409266710281372
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.82889986038208
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.614475250244141
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.562966823577881
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.102878093719482
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.142923831939697
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.755917072296143
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.148937463760376
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.65646505355835
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.3022780418396
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.480546951293945
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.416075229644775
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.3173282146453857
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,7.432866096496582
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.737348079681397
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.472235679626465
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.3102335929870605
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,3.630443811416626
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.377544403076172
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.307539463043213
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.094967842102051
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.227734088897705
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.094051837921143
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.104274272918701
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.333693027496338
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,9.171987533569336
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,5.196352481842041
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,6.43169641494751
c488b456-7651-4424-8cc9-8f81ed92e0e2,2,4.538208484649658
